Left_pocket,,,,,
time_stamp,Ax,Ay,Az,,
1.39E+12,-4.6718,2.7922,0.7355,5.492090342,jogging
1.39E+12,-4.1542,2.3427,-2.9965,5.632462444,jogging
1.39E+12,-1.3348,0.9398,-1.1986,2.02523012,jogging
1.39E+12,-0.8717,0.46309,-4.304,4.415736545,jogging
1.39E+12,1.6617,0.61292,-5.3528,5.638207663,jogging
1.39E+12,1.6344,-0.89894,-8.1995,8.408992611,jogging
1.39E+12,-0.76274,-2.9148,-0.58567,3.069338804,jogging
1.39E+12,-0.12258,-3.3097,-1.9613,3.849134661,jogging
1.39E+12,1.3484,-17.094,-2.6423,17.34948898,jogging
1.39E+12,3.7865,-19.518,-2.3018,20.01469934,jogging
1.39E+12,9.6432,-19.586,-3.0918,22.04908001,jogging
1.39E+12,8.0496,-19.6,-9.112,23.06479144,jogging
1.39E+12,-10.583,-19.6,-4.2495,22.67637844,jogging
1.39E+12,-4.6718,-19.6,1.7025,20.22088577,jogging
1.39E+12,-6.6331,-18.319,5.1349,20.1482251,jogging
1.39E+12,-3.2961,-0.21793,6.1836,7.010611789,jogging
1.39E+12,0.49033,4.5764,6.7012,8.129572062,jogging
1.39E+12,0.81722,7.246,8.3357,11.07502862,jogging
1.39E+12,-5.4618,8.7715,8.9077,13.6424921,jogging
1.39E+12,-5.6661,7.6819,8.3901,12.70866062,jogging
1.39E+12,-2.5606,4.9306,7.0417,8.969561172,jogging
1.39E+12,3.0646,2.2882,-0.61292,3.87340978,jogging
1.39E+12,6.674,1.1713,-3.0101,7.414507516,jogging
1.39E+12,11.155,-10.311,-7.0553,16.74897024,jogging
1.39E+12,6.1564,-17.407,-15.827,24.3186932,jogging
1.39E+12,2.4789,-9.0712,-3.5413,10.04850339,jogging
1.39E+12,-12.299,-3.0918,-7.5729,14.7706954,jogging
1.39E+12,-2.6287,-6.7285,9.3163,11.78881765,jogging
1.39E+12,-1.8387,-4.3858,11.427,12.37709127,jogging
1.39E+12,-0.7355,-13.334,12.599,18.3595021,jogging
1.39E+12,-0.1362,-17.788,10.964,20.89595153,jogging
1.39E+12,-8.3084,-19.572,2.6423,21.42602259,jogging
1.39E+12,-10.665,-19.6,-3.7047,22.61917388,jogging
1.39E+12,-6.5378,-19.6,-8.9077,22.49999885,jogging
1.39E+12,7.5048,-19.6,-11.182,23.78064648,jogging
1.39E+12,12.395,-18.905,-9.5615,24.54500626,jogging
1.39E+12,17.216,-9.3572,-10.801,22.37430332,jogging
1.39E+12,-2.152,2.5742,-3.8818,5.130885,jogging
1.39E+12,-4.0589,2.0703,0.29965,4.566245878,jogging
1.39E+12,-4.0589,1.6753,-3.0646,5.354724312,jogging
1.39E+12,-1.9068,0.40861,-3.1735,3.724775245,jogging
1.39E+12,-1.4438,0.89894,-3.3097,3.721124246,jogging
1.39E+12,0.24517,0.70826,-3.8682,3.940141088,jogging
1.39E+12,0.35413,-1.58,-3.4187,3.782765886,jogging
1.39E+12,-0.17706,-1.7162,-0.83084,1.914938064,jogging
1.39E+12,0.31327,-2.1929,-1.7298,2.810543816,jogging
1.39E+12,0.84446,-5.1757,-4.1542,6.690168968,jogging
1.39E+12,3.0237,-19.341,-5.2711,20.27317286,jogging
1.39E+12,8.4991,-19.586,-6.0883,22.2016552,jogging
1.39E+12,9.0848,-19.6,-7.2052,22.77297737,jogging
1.39E+12,-10.229,-19.6,-3.4187,22.37140922,jogging
1.39E+12,-7.7636,-19.6,-2.0975,21.18567892,jogging
1.39E+12,-7.8862,-17.843,4.2904,19.97429177,jogging
1.39E+12,-4.0861,1.5391,7.3414,8.54173261,jogging
1.39E+12,2.0294,6.851,7.1371,10.09915154,jogging
1.39E+12,1.7843,8.8396,8.54,12.41989753,jogging
1.39E+12,-0.095342,8.0905,9.2346,12.27774888,jogging
1.39E+12,-3.2553,6.9055,8.8668,11.7005577,jogging
1.39E+12,-2.3699,5.1349,7.8862,9.704420357,jogging
1.39E+12,2.6015,1.7979,0.89894,3.287603958,jogging
1.39E+12,3.7592,1.7025,-3.7047,5.545709421,jogging
1.39E+12,8.6898,-7.0281,-6.4424,12.9000516,jogging
1.39E+12,6.3743,-18.891,-15.01,24.9559949,jogging
1.39E+12,1.8524,-11.21,-9.221,14.63291928,jogging
1.39E+12,-10.46,-16.739,11.387,22.78748538,jogging
1.39E+12,-3.6503,-3.0782,4.3313,6.446717383,jogging
1.39E+12,-1.58,-2.152,7.3822,7.850119798,jogging
1.39E+12,-0.095342,-11.509,11.795,16.47993313,jogging
1.39E+12,1.7843,-19.463,6.9328,20.73778704,jogging
1.39E+12,-1.3076,-19.586,3.6366,19.96361874,jogging
1.39E+12,-9.0848,-19.6,-1.9341,21.68949824,jogging
1.39E+12,-5.2166,-19.6,-10.896,23.02380793,jogging
1.39E+12,1.7843,-19.6,-10.76,22.43036617,jogging
1.39E+12,9.2618,-19.6,-11.373,24.48032002,jogging
1.39E+12,13.116,-2.9284,-10.038,16.77398064,jogging
1.39E+12,0.84446,3.0646,-5.8704,6.67581321,jogging
1.39E+12,-5.1894,4.0316,-0.92618,6.63637554,jogging
1.39E+12,-4.7399,2.2337,-2.9829,6.02940794,jogging
1.39E+12,-0.027241,-1.4982,-3.5685,3.870340755,jogging
1.39E+12,0.21793,-0.10896,-4.3994,4.406141864,jogging
1.39E+12,0.83084,1.2531,-3.1872,3.524031577,jogging
1.39E+12,-0.7355,-0.14982,-7.641,7.677778799,jogging
1.39E+12,-1.9613,-1.471,-1.0079,2.650735954,jogging
1.39E+12,-0.20431,-4.0861,-2.0294,4.566882979,jogging
1.39E+12,0.57205,-16.549,-4.413,17.13683784,jogging
1.39E+12,2.3563,-19.409,-3.1191,19.79874278,jogging
1.39E+12,6.3743,-19.559,-5.4754,21.28770036,jogging
1.39E+12,9.1393,-19.6,-8.8805,23.37841065,jogging
1.39E+12,-1.9886,-19.6,-5.8023,20.53731276,jogging
1.39E+12,-7.1234,-19.6,-3.3097,21.11532481,jogging
1.39E+12,-8.6353,-16.93,3.1872,19.2704839,jogging
1.39E+12,-5.203,-4.985,4.6445,8.572795008,jogging
1.39E+12,-0.46309,2.2201,7.355,7.696708476,jogging
1.39E+12,1.2803,7.1507,7.4776,10.42526644,jogging
1.39E+12,-2.0567,6.7012,8.9894,11.39936001,jogging
1.39E+12,-2.4517,6.3743,9.112,11.3873209,jogging
1.39E+12,-2.2337,5.5299,8.1858,10.12800727,jogging
1.39E+12,1.185,2.8467,4.5628,5.507001882,jogging
1.39E+12,2.8194,2.0839,-0.1362,3.508590317,jogging
1.39E+12,7.8045,-6.9328,-6.2517,12.16789583,jogging
1.39E+12,11.223,-17.271,-12.83,24.26627433,jogging
1.39E+12,6.7829,-18.864,-18.537,27.30345395,jogging
1.39E+12,-9.7385,-14.587,6.4288,18.68016115,jogging
1.39E+12,-0.98067,-16.195,0.8717,16.24806449,jogging
1.39E+12,-2.4108,-6.7829,9.793,12.15411609,jogging
1.39E+12,0.36775,-14.329,11.414,18.32306953,jogging
1.39E+12,1.0215,-17.734,9.902,20.33685871,jogging
1.39E+12,0.50395,-19.477,3.6366,19.81999884,jogging
1.39E+12,-9.7658,-19.6,-4.9578,22.45240812,jogging
1.39E+12,-6.8919,-19.6,-9.507,22.84822388,jogging
1.39E+12,-2.4108,-19.6,-9.1529,21.76574224,jogging
1.39E+12,13.116,-18.047,-10.678,24.73344596,jogging
1.39E+12,11.509,-4.985,-11.128,16.7672207,jogging
1.39E+12,0.64016,0.027241,-6.674,6.704686637,jogging
1.39E+12,-5.3528,2.5198,-0.8717,5.980110431,jogging
1.39E+12,-4.2904,0.65378,-2.1248,4.832156401,jogging
1.39E+12,-1.9205,-1.2531,-3.8137,4.450043545,jogging
1.39E+12,-0.21793,1.0079,-4.5901,4.704505703,jogging
1.39E+12,0.92618,2.0839,-5.1485,5.630941382,jogging
1.39E+12,0.74912,0.8036,-6.2926,6.387782753,jogging
1.39E+12,-0.6674,-2.1793,-0.57205,2.349896264,jogging
1.39E+12,0.23155,-3.4187,-0.42223,3.452448879,jogging
1.39E+12,1.3212,-14.424,-3.2689,14.84867175,jogging
1.39E+12,1.3212,-14.424,-3.2689,14.84867175,jogging
1.39E+12,1.3212,-14.424,-3.2689,14.84867175,jogging
1.39E+12,11.155,-19.6,-7.0281,23.62177416,jogging
1.39E+12,6.4016,-19.6,-8.6489,22.35942651,jogging
1.39E+12,-10.665,-19.6,-2.0158,22.40459048,jogging
1.39E+12,-7.1098,-14.615,2.6832,16.47261495,jogging
1.39E+12,-2.8875,-2.9148,5.1485,6.58337053,jogging
1.39E+12,0.50395,3.6911,6.8919,7.834313654,jogging
1.39E+12,2.9692,7.246,6.5786,10.22734778,jogging
1.39E+12,-1.1986,8.4174,7.8589,11.57806434,jogging
1.39E+12,-2.2337,8.2539,8.6762,12.18165536,jogging
1.39E+12,-1.8115,5.9657,8.2948,10.37664762,jogging
1.39E+12,1.8796,0.89894,1.8932,2.815172379,jogging
1.39E+12,2.9829,0.8036,-2.3836,3.901924439,jogging
1.39E+12,6.7421,-8.0769,-7.8998,13.15671183,jogging
1.39E+12,8.6762,-14.587,-11.414,20.45327386,jogging
1.39E+12,1.7162,-13.062,-15.8,20.57185423,jogging
1.39E+12,-6.5786,-6.6331,8.7306,12.78668721,jogging
1.39E+12,-1.4301,-15.377,7.069,16.98434797,jogging
1.39E+12,-1.6617,-8.2131,7.3414,11.14057505,jogging
1.39E+12,1.4982,-12,13.375,18.03150654,jogging
1.39E+12,0.5993,-15.609,11.891,19.63150332,jogging
1.39E+12,2.1656,-19.191,9.5887,21.56217689,jogging
1.39E+12,-2.7786,-19.545,7.9951,21.2990438,jogging
1.39E+12,-9.8611,-19.6,-12.258,25.13284419,jogging
1.39E+12,-1.1169,-19.6,-13.007,23.5497243,jogging
1.39E+12,3.8001,-19.6,-12.149,23.37089988,jogging
1.39E+12,13.688,-12.231,-9.8611,20.83746621,jogging
1.39E+12,5.7614,2.438,-6.9464,9.34826438,jogging
1.39E+12,-3.228,3.8001,-1.4301,5.187092637,jogging
1.39E+12,-4.9306,2.2882,-1.7298,5.704286427,jogging
1.39E+12,-2.1384,-0.49033,-3.5958,4.2122388,jogging
1.39E+12,-1.0896,-0.77636,-3.6094,3.849380648,jogging
1.39E+12,0.70826,1.0215,-2.547,2.834131874,jogging
1.39E+12,2.0294,0.40861,-4.6037,5.047720296,jogging
1.39E+12,0.20431,-2.3155,-3.6094,4.293140015,jogging
1.39E+12,-0.31327,-2.6696,-1.7025,3.181730426,jogging
1.39E+12,-0.1362,-5.2847,-3.2553,6.208347817,jogging
1.39E+12,1.7706,-18.537,-2.9148,18.84811535,jogging
1.39E+12,5.0804,-19.477,-3.8682,20.49699891,jogging
1.39E+12,9.3299,-19.6,-5.0531,22.2876839,jogging
1.39E+12,1.1169,-19.6,-5.7069,20.44446559,jogging
1.39E+12,-7.9679,-19.6,-1.9205,21.24466405,jogging
1.39E+12,-6.4833,-19.6,2.7241,20.82339789,jogging
1.39E+12,-3.7047,-6.7148,4.8761,9.087887122,jogging
1.39E+12,-2.7649,1.6072,6.7012,7.425216851,jogging
1.39E+12,3.0918,5.5707,6.9872,9.455838914,jogging
1.39E+12,-3.0373,9.5887,7.8317,12.74770112,jogging
1.39E+12,-5.0259,8.2948,8.6081,12.96775861,jogging
1.39E+12,-4.3858,6.7421,7.5321,11.01924156,jogging
1.39E+12,0.32689,3.514,4.1542,5.450910998,jogging
1.39E+12,2.6832,2.6832,-1.3484,4.02707177,jogging
1.39E+12,4.0316,0.8036,-2.4789,4.80047047,jogging
1.39E+12,9.3708,-15.514,-10.052,20.72531767,jogging
1.39E+12,9.4389,-18.578,-13.838,25.01449902,jogging
1.39E+12,3.2144,-10.501,-1.866,11.13935924,jogging
1.39E+12,-2.9011,-16.304,7.6002,18.22086269,jogging
1.39E+12,0.39499,-8.9622,11.795,14.8188755,jogging
1.39E+12,-1.4846,-8.2812,15.023,17.21838667,jogging
1.39E+12,-2.6968,-13.62,13.607,19.44035955,jogging
1.39E+12,-0.89894,-19.096,10.964,22.03802634,jogging
1.39E+12,-10.147,-19.586,-0.50395,22.06415579,jogging
1.39E+12,-13.702,-19.6,-12.653,27.05555789,jogging
1.39E+12,-5.1757,-19.6,-9.5206,22.39619822,jogging
1.39E+12,7.4503,-19.6,-12.898,24.61758262,jogging
1.39E+12,8.2131,-15.745,-9.2482,20.02221865,jogging
1.39E+12,13.144,-1.4165,-7.4095,15.15492984,jogging
1.39E+12,-0.92618,3.9908,-3.5004,5.388607816,jogging
1.39E+12,-2.8467,1.6208,-1.0488,3.439574824,jogging
1.39E+12,-3.4868,0.84446,-5.2711,6.376157318,jogging
1.39E+12,-2.1248,0.040861,-4.9987,5.431707499,jogging
1.39E+12,-1.7298,0.96704,-4.2359,4.676561045,jogging
1.39E+12,-1.7706,1.2803,-1.2531,2.518819577,jogging
1.39E+12,-0.6674,-1.3757,-3.4187,3.74506114,jogging
1.39E+12,0.21793,-1.866,0.068102,1.879916851,jogging
1.39E+12,0.55843,-2.3155,-1.1713,2.654303676,jogging
1.39E+12,4.2087,-17.475,-1.7025,18.05511803,jogging
1.39E+12,5.9112,-19.477,-0.92618,20.37531899,jogging
1.39E+12,9.3708,-19.586,-1.7025,21.77893007,jogging
1.39E+12,8.6762,-19.6,-7.0009,22.54881476,jogging
1.39E+12,-10.324,-19.6,-4.5083,22.60685172,jogging
1.39E+12,-8.826,-19.6,-2.1112,21.59896853,jogging
1.39E+12,-6.7421,-18.796,3.1735,20.21921439,jogging
1.39E+12,-4.2495,-10.106,4.1542,11.72377345,jogging
1.39E+12,-2.4244,0.76274,7.4503,7.871877651,jogging
1.39E+12,1.8796,8.7851,7.6002,11.76749413,jogging
1.39E+12,-0.89894,9.507,7.8181,12.34154892,jogging
1.39E+12,-5.1485,7.7364,8.6081,12.66721449,jogging
1.39E+12,-1.3212,3.9908,6.3062,7.578932149,jogging
1.39E+12,2.5606,2.2201,-0.72188,3.465058023,jogging
1.39E+12,2.9284,2.0158,-3.0237,4.667090945,jogging
1.39E+12,9.9837,-9.1937,-8.4719,15.99910857,jogging
1.39E+12,7.8317,-18.673,-12.449,23.76960359,jogging
1.39E+12,2.9011,-12.885,-11.291,17.37602622,jogging
1.39E+12,-0.35413,-13.743,-0.70826,13.76579418,jogging
1.39E+12,-3.7047,-5.3937,8.3629,10.61861094,jogging
1.39E+12,-3.3778,-1.7298,11.291,11.91169265,jogging
1.39E+12,0.57205,-8.036,12.544,14.90826862,jogging
1.39E+12,1.2803,-19.191,9.9565,21.65792098,jogging
1.39E+12,1.6889,-19.572,1.1169,19.67645885,jogging
1.39E+12,-7.9951,-19.6,-4.7535,21.69510051,jogging
1.39E+12,-8.2812,-19.6,-6.6195,22.28353773,jogging
1.39E+12,-0.96704,-19.6,-8.826,21.51728241,jogging
1.39E+12,6.1155,-19.6,-10.733,23.16800875,jogging
1.39E+12,8.6898,-14.846,-7.9815,18.96366743,jogging
1.39E+12,10.256,1.7298,-6.1564,12.08631478,jogging
1.39E+12,-2.2882,3.6094,-1.4438,4.510896368,jogging
1.39E+12,-3.0646,2.2065,-1.8524,4.206162285,jogging
1.39E+12,-2.3018,-0.91256,-5.1621,5.725235838,jogging
1.39E+12,-0.85808,-0.76274,-5.7342,5.848001644,jogging
1.39E+12,0.46309,0.50395,-4.9306,4.977874477,jogging
1.39E+12,-0.9398,0.16344,-5.6388,5.718916166,jogging
1.39E+12,-0.54481,-1.8524,-2.2882,2.994004498,jogging
1.39E+12,-0.96704,-1.9613,1.0215,2.413571275,jogging
1.39E+12,0.6674,-4.9578,-2.7104,5.689593286,jogging
1.39E+12,3.3506,-19.055,-1.3212,19.39239838,jogging
1.39E+12,9.507,-19.586,-1.1032,21.79934621,jogging
1.39E+12,10.951,-19.6,-1.7298,22.5183616,jogging
1.39E+12,3.5549,-19.6,-7.6002,21.32042106,jogging
1.39E+12,-11.591,-19.6,-4.4402,23.19971243,jogging
1.39E+12,-9.0848,-19.6,0.19068,21.60393367,jogging
1.39E+12,-3.8818,-7.6683,4.6445,9.769471653,jogging
1.39E+12,-3.3234,-0.46309,6.2517,7.095293708,jogging
1.39E+12,2.7649,8.0769,6.6876,10.84458295,jogging
1.39E+12,-0.81722,7.2596,8.1177,10.92092917,jogging
1.39E+12,-2.6832,6.96,8.2131,11.09487151,jogging
1.39E+12,-3.0237,7.1234,8.0769,11.18579022,jogging
1.39E+12,-0.081722,3.6639,5.775,6.839697851,jogging
1.39E+12,2.5606,1.3757,0.34051,2.926631154,jogging
1.39E+12,5.5162,-2.9148,-4.5083,7.697356064,jogging
1.39E+12,10.011,-13.389,-10.842,19.92572222,jogging
1.39E+12,9.8066,-18.823,-17.734,27.65808179,jogging
1.39E+12,-9.6432,-19.532,3.5958,22.07759289,jogging
1.39E+12,-7.4095,-10.937,13.253,18.71258048,jogging
1.39E+12,-2.9284,-1.1441,6.8919,7.575142044,jogging
1.39E+12,1.0896,-11.278,11.673,16.26774235,jogging
1.39E+12,1.6072,-17.311,11.155,20.65642365,jogging
1.39E+12,3.2689,-19.314,7.4503,20.95765429,jogging
1.39E+12,-8.4038,-19.6,-5.4209,22.00386355,jogging
1.39E+12,-9.6704,-19.6,-11.06,24.49490225,jogging
1.39E+12,-6.9464,-19.6,-8.826,22.59005863,jogging
1.39E+12,6.565,-18.905,-9.3436,22.08621993,jogging
1.39E+12,10.474,-13.838,-8.7851,19.45180974,jogging
1.39E+12,13.648,-5.4481,-6.565,16.09499682,jogging
1.39E+12,-2.1248,3.0918,-2.8467,4.709320882,jogging
1.39E+12,-3.2825,2.1929,-1.6753,4.288385098,jogging
1.39E+12,-3.5004,1.0351,-5.8023,6.854992156,jogging
1.39E+12,-0.17706,-0.50395,-4.8352,4.864614567,jogging
1.39E+12,0.50395,0.24517,-4.1133,4.151302304,jogging
1.39E+12,-0.54481,1.1577,-2.5742,2.874646564,jogging
1.39E+12,0.29965,-0.99429,-4.0589,4.18963864,jogging
1.39E+12,-0.095342,-1.7979,-0.8717,2.000348819,jogging
1.39E+12,1.185,-3.3506,-0.47671,3.58580504,jogging
1.39E+12,3.5549,-13.743,-1.6753,14.29384459,jogging
1.39E+12,4.1814,-19.409,-1.185,19.88963579,jogging
1.39E+12,8.6898,-19.6,-2.9556,21.64274002,jogging
1.39E+12,6.4833,-19.6,-9.112,22.56594166,jogging
1.39E+12,-9.221,-19.6,-6.9736,22.75561333,jogging
1.39E+12,-8.0224,-19.6,-1.58,21.23712084,jogging
1.39E+12,-5.4345,-18.02,2.2474,18.95534218,jogging
1.39E+12,-2.2201,-2.9148,4.9169,6.131949825,jogging
1.39E+12,-0.44947,0.78998,6.7012,6.7625567,jogging
1.39E+12,5.2983,5.7342,6.5786,10.20935897,jogging
1.39E+12,-0.92618,7.0417,7.8726,10.60288541,jogging
1.39E+12,-3.3097,7.7227,8.6081,12.02886507,jogging
1.39E+12,-2.8603,6.6604,8.4855,11.16001588,jogging
1.39E+12,-1.5391,4.6445,6.3879,8.046457324,jogging
1.39E+12,2.942,1.8251,-2.2882,4.149965452,jogging
1.39E+12,6.4833,-2.2201,-6.7012,9.584785044,jogging
1.39E+12,9.6704,-13.402,-11.673,20.23336772,jogging
1.39E+12,8.0224,-17.271,-17.284,25.71736765,jogging
1.39E+12,-9.2891,-9.0712,8.2539,15.38508737,jogging
1.39E+12,2.547,-18.265,-1.0488,18.47152986,jogging
1.39E+12,-0.40861,-13.184,1.5119,13.27669612,jogging
1.39E+12,-0.14982,-7.8181,11.605,13.99361135,jogging
1.39E+12,-0.01362,-13.007,10.351,16.6230393,jogging
1.39E+12,0.92618,-18.156,9.4934,20.5090904,jogging
1.39E+12,-5.5571,-19.572,2.2065,20.46492577,jogging
1.39E+12,-8.3084,-19.6,-9.0575,23.13499118,jogging
1.39E+12,-6.0883,-19.6,-7.2733,21.77448713,jogging
1.39E+12,4.7944,-19.6,-9.7658,22.41689365,jogging
1.39E+12,11.128,-17.884,-9.2346,22.99886252,jogging
1.39E+12,14.955,-8.6081,-9.4798,19.68801713,jogging
1.39E+12,-0.42223,2.4517,-4.7263,5.341069439,jogging
1.39E+12,-2.9284,1.4574,-0.89894,3.392290442,jogging
1.39E+12,-3.4732,0.61292,-4.5764,5.77773538,jogging
1.39E+12,-2.5198,0.095342,-5.2575,5.830933749,jogging
1.39E+12,0.96704,0.95342,-3.9499,4.176827273,jogging
1.39E+12,0.74912,1.3893,-1.4846,2.166880805,jogging
1.39E+12,-0.29965,0.43585,-4.3449,4.376975138,jogging
1.39E+12,-0.31327,-1.9613,-0.095342,1.988448108,jogging
1.39E+12,0.25879,-2.8875,-0.34051,2.919002496,jogging
1.39E+12,1.4438,-9.4934,-2.833,10.01174765,jogging
1.39E+12,4.1814,-19.45,-2.261,20.02245557,jogging
1.39E+12,8.6489,-19.572,-3.9771,21.7642822,jogging
1.39E+12,9.7113,-19.6,-5.5843,22.57551227,jogging
1.39E+12,-6.3607,-19.6,-6.5786,21.63091497,jogging
1.39E+12,-10.12,-19.6,-3.4596,22.32808169,jogging
1.39E+12,-6.7966,-19.6,1.471,20.79705779,jogging
1.39E+12,-2.3699,-4.7126,2.9556,6.046535879,jogging
1.39E+12,1.0215,4.6718,5.4481,7.24920486,jogging
1.39E+12,3.9771,6.0202,4.985,8.769855042,jogging
1.39E+12,-1.4438,6.5241,7.0962,9.747024864,jogging
1.39E+12,-1.5663,7.3277,7.069,10.30141951,jogging
1.39E+12,-1.8932,7.355,6.8783,10.24652342,jogging
1.39E+12,-0.43585,2.8467,5.094,5.851709333,jogging
1.39E+12,1.3484,0.74912,0.62654,1.664907116,jogging
1.39E+12,3.5685,-1.6753,-7.9134,8.84096838,jogging
1.39E+12,14.179,-18.224,-18.129,29.35675149,jogging
1.39E+12,2.0839,-9.6704,-1.5391,10.01139871,jogging
1.39E+12,-14.764,-9.9565,3.9908,18.24922116,jogging
1.39E+12,1.3757,-10.828,3.4187,11.43790384,jogging
1.39E+12,2.2474,-8.0632,12.408,14.96744684,jogging
1.39E+12,2.1656,-12.694,13.021,18.31321655,jogging
1.39E+12,1.0624,-18.864,10.379,21.5569671,jogging
1.39E+12,-1.6753,-19.572,4.6445,20.18517264,jogging
1.39E+12,-11.087,-19.6,-6.4969,23.43696394,jogging
1.39E+12,-11.046,-19.6,-7.0553,23.57862112,jogging
1.39E+12,1.0624,-19.6,-9.9292,21.99722042,jogging
1.39E+12,10.815,-19.15,-9.1937,23.83717359,jogging
1.39E+12,15.677,-12.081,-6.9464,20.97549434,jogging
1.39E+12,2.6968,2.6151,-4.7535,6.058650056,jogging
1.39E+12,-4.0044,3.6366,-1.7298,5.679109698,jogging
1.39E+12,-4.8897,2.7241,-2.3836,6.08370248,jogging
1.39E+12,-2.9965,1.6344,-3.2961,4.744950033,jogging
1.39E+12,-1.5119,0.1362,-3.7728,4.066744631,jogging
1.39E+12,-1.3893,1.1577,-2.6696,3.224467078,jogging
1.39E+12,-0.89894,1.3212,-3.1054,3.492444949,jogging
1.39E+12,1.3348,-2.0294,-1.9886,3.139217316,jogging
1.39E+12,1.6344,-2.3699,-1.4301,3.214479022,jogging
1.39E+12,2.0839,-3.4868,-1.3212,4.27153168,jogging
1.39E+12,1.7025,-19.177,-1.9613,19.35206792,jogging
1.39E+12,4.9578,-19.545,-1.0215,20.18985557,jogging
1.39E+12,9.3299,-19.6,-1.9613,21.79572737,jogging
1.39E+12,7.4503,-19.6,-5.7886,21.75258284,jogging
1.39E+12,-8.826,-19.6,-4.4402,21.94934286,jogging
1.39E+12,-7.7772,-19.6,0.23155,21.0878746,jogging
1.39E+12,-5.8704,-10.351,3.8954,12.52113966,jogging
1.39E+12,-3.5958,-3.7592,5.3392,7.454422776,jogging
1.39E+12,0.6674,3.0101,6.279,6.995138724,jogging
1.39E+12,0.43585,7.9134,7.2188,10.72021167,jogging
1.39E+12,-1.6753,8.5944,7.2869,11.39163083,jogging
1.39E+12,-4.5764,7.75,8.9622,12.70145526,jogging
1.39E+12,-3.2553,6.6059,8.1722,11.0008975,jogging
1.39E+12,1.5255,2.2201,-0.14982,2.697858464,jogging
1.39E+12,4.522,1.5936,-3.5004,5.936400013,jogging
1.39E+12,8.6489,-12.953,-10.188,18.61126068,jogging
1.39E+12,2.2065,-16.331,-13.144,21.07925376,jogging
1.39E+12,1.1441,-11.972,-14.261,18.65512985,jogging
1.39E+12,-1.185,-17.407,10.515,20.37088852,jogging
1.39E+12,0.24517,-4.6037,8.717,9.861047156,jogging
1.39E+12,1.7706,-4.1542,6.8647,8.216842952,jogging
1.39E+12,0.36775,-13.743,12.898,18.85109262,jogging
1.39E+12,1.2667,-19.409,10.297,22.00777178,jogging
1.39E+12,2.1929,-19.559,8.0905,21.27955549,jogging
1.39E+12,-11.455,-19.6,-5.993,23.47963104,jogging
1.39E+12,-9.9837,-19.6,-7.1643,23.13355702,jogging
1.39E+12,-0.095342,-19.6,-9.7249,21.88019127,jogging
1.39E+12,7.6683,-19.6,-10.637,23.58195484,jogging
1.39E+12,11.25,-9.5479,-7.7908,16.68596593,jogging
1.39E+12,7.9815,2.0567,-7.4503,11.11041526,jogging
1.39E+12,-1.2667,3.1599,-1.6072,3.764649883,jogging
1.39E+12,-2.9692,1.8251,-2.0294,4.033063725,jogging
1.39E+12,-3.0237,1.1305,-5.2711,6.181042562,jogging
1.39E+12,-0.38137,0.040861,-4.1133,4.13114386,jogging
1.39E+12,0.70826,0.57205,-3.8818,3.987134895,jogging
1.39E+12,-0.20431,0.6674,-2.6968,2.785658912,jogging
1.39E+12,-1.6344,-1.5663,-5.2847,5.749140209,jogging
1.39E+12,-1.2122,-2.2882,-0.054481,2.590030166,jogging
1.39E+12,-0.21793,-2.4789,-1.1441,2.738869019,jogging
1.39E+12,2.4789,-18.279,-2.2201,18.57944106,jogging
1.39E+12,4.5356,-19.436,-1.6072,20.02280837,jogging
1.39E+12,8.54,-19.572,-1.1577,21.38539346,jogging
1.39E+12,7.4367,-19.6,-7.8998,22.40248528,jogging
1.39E+12,-8.2539,-19.6,-4.8897,21.82191631,jogging
1.39E+12,-10.134,-19.6,-1.1713,22.09592496,jogging
1.39E+12,-4.4811,-9.9565,2.7922,11.26980613,jogging
1.39E+12,-3.5822,-4.127,4.985,7.39692577,jogging
1.39E+12,1.3893,4.3449,6.9464,8.310281792,jogging
1.39E+12,0.88532,7.464,7.5729,10.66976579,jogging
1.39E+12,-2.547,7.6274,7.8589,11.243965,jogging
1.39E+12,-2.9829,7.3277,7.6274,10.98954551,jogging
1.39E+12,-0.44947,4.2359,7.5048,8.629420324,jogging
1.39E+12,2.8739,1.2803,1.8524,3.651007403,jogging
1.39E+12,2.7377,2.2474,-2.152,4.144503836,jogging
1.39E+12,11.182,-11.686,-13.157,20.84961316,jogging
1.39E+12,10.147,-18.51,-14.547,25.6358522,jogging
1.39E+12,2.2474,-15.159,-14.955,21.41256904,jogging
1.39E+12,-8.3629,-12.531,10.501,18.36396086,jogging
1.39E+12,1.0215,-9.6296,4.0316,10.48934969,jogging
1.39E+12,-0.57205,-4.9306,6.2245,7.961310056,jogging
1.39E+12,1.9341,-16.099,12.967,20.76202381,jogging
1.39E+12,2.3427,-19.164,10.583,22.01697137,jogging
1.39E+12,2.8875,-19.572,5.0531,20.41897793,jogging
1.39E+12,-10.624,-19.6,-5.8023,23.03684139,jogging
1.39E+12,-9.0984,-19.6,-7.3822,22.8350117,jogging
1.39E+12,-5.7342,-19.6,-9.1529,22.37893268,jogging
1.39E+12,7.5729,-19.314,-9.2074,22.69704001,jogging
1.39E+12,11.577,-11.332,-7.5048,17.85394007,jogging
1.39E+12,12.449,-1.4301,-6.8102,14.26189367,jogging
1.39E+12,2.7513,3.4459,-5.0259,6.686071291,jogging
