Left_pocket,,,,,
time_stamp,Ax,Ay,Az,,
1.39E+12,-6.5241,-18.96,2.4517,20.2004038,jogging
1.39E+12,-7.4776,-19.572,-3.3234,21.21373784,jogging
1.39E+12,-6.3607,-19.6,-4.8352,21.16595529,jogging
1.39E+12,-4.0452,-19.6,-5.4481,20.74139428,jogging
1.39E+12,4.6309,-16.249,-6.7966,18.2117821,jogging
1.39E+12,2.3699,-13.089,-10.924,17.21255713,jogging
1.39E+12,0.9398,-11.673,-6.8647,13.57447086,jogging
1.39E+12,-1.9341,-0.78998,0.40861,2.128796219,jogging
1.39E+12,-4.0589,-0.96704,-9.6704,10.53216368,jogging
1.39E+12,-5.6116,-1.5119,-9.2482,10.92268737,jogging
1.39E+12,-5.5707,-3.7728,-5.2166,8.51349716,jogging
1.39E+12,-0.76274,-2.8467,-1.4438,3.281772636,jogging
1.39E+12,0.054481,-1.7298,0.64016,1.845259073,jogging
1.39E+12,1.9341,-8.3493,1.2395,8.659556198,jogging
1.39E+12,0.85808,-15.119,0.46309,15.15040972,jogging
1.39E+12,5.4754,-19.314,1.9613,20.17070398,jogging
1.39E+12,13.334,-19.6,-0.19068,23.70636866,jogging
1.39E+12,9.5751,-19.6,-10.025,24.00714821,jogging
1.39E+12,6.3471,-19.6,-8.5127,22.29151721,jogging
1.39E+12,-9.7385,-19.6,1.2395,21.92110268,jogging
1.39E+12,-10.924,-19.395,0.28603,22.26166243,jogging
1.39E+12,-7.0281,-9.9292,1.9886,12.32630245,jogging
1.39E+12,-0.64016,-2.547,2.9284,3.933515017,jogging
1.39E+12,2.8739,6.6059,1.8251,7.431568208,jogging
1.39E+12,6.4152,8.431,1.6617,10.72370267,jogging
1.39E+12,5.7069,8.1177,2.0839,10.13944772,jogging
1.39E+12,1.866,2.4108,4.127,5.130890921,jogging
1.39E+12,1.362,-5.9249,1.0624,6.17156202,jogging
1.39E+12,3.0918,-9.1665,-3.5004,10.28769895,jogging
1.39E+12,5.3119,-9.3027,-9.5479,14.34987468,jogging
1.39E+12,5.0395,-2.0022,-3.0646,6.228734884,jogging
1.39E+12,1.1169,0.5993,4.2495,4.434509708,jogging
1.39E+12,0.040861,-17.393,-2.5061,17.57266786,jogging
1.39E+12,-5.3937,-10.351,8.3765,14.36666116,jogging
1.39E+12,-3.5685,-6.8647,3.4187,8.458475515,jogging
1.39E+12,-4.699,-9.8066,4.5901,11.80334794,jogging
1.39E+12,-2.3427,-16.467,5.3392,17.46875465,jogging
1.39E+12,-1.1577,-17.57,2.3291,17.76147168,jogging
1.39E+12,-2.3836,-18.251,2.6423,18.5946847,jogging
1.39E+12,-5.8704,-19.559,-0.8717,20.43956795,jogging
1.39E+12,-3.0646,-19.6,-6.7285,20.94813799,jogging
1.39E+12,5.3528,-17.148,-7.8317,19.59698693,jogging
1.39E+12,7.4503,-15.309,-11.155,20.3545198,jogging
1.39E+12,2.0703,-13.171,-9.5479,16.39889562,jogging
1.39E+12,-2.5061,-8.8124,0.5993,9.18139921,jogging
1.39E+12,-4.2359,-0.42223,-4.3858,6.111985653,jogging
1.39E+12,-4.8625,-0.89894,-8.3084,9.668583657,jogging
1.39E+12,-5.4073,-2.1248,-5.7614,8.18213898,jogging
1.39E+12,-4.3449,-3.1191,-4.413,6.9340832,jogging
1.39E+12,-0.50395,-2.3836,-0.51757,2.490661211,jogging
1.39E+12,0.47671,-2.3155,1.1713,2.638320747,jogging
1.39E+12,1.5391,-11.06,-0.38137,11.17308695,jogging
1.39E+12,0.76274,-16.576,0.89894,16.61787115,jogging
1.39E+12,4.8897,-19.218,1.7298,19.90559967,jogging
1.39E+12,13.28,-19.572,1.185,23.6817611,jogging
1.39E+12,8.1586,-19.6,-6.9872,22.35047467,jogging
1.39E+12,-7.4776,-19.6,-1.1032,21.00694057,jogging
1.39E+12,-8.2676,-19.6,0.39499,21.2760247,jogging
1.39E+12,-10.093,-15.909,-0.32689,18.84334862,jogging
1.39E+12,-4.4402,-6.3471,1.8115,7.955035305,jogging
1.39E+12,-0.7355,-2.6423,2.3155,3.589463719,jogging
1.39E+12,2.2474,3.8954,1.6889,4.803887085,jogging
1.39E+12,6.456,5.9657,1.3076,8.887031577,jogging
1.39E+12,4.9578,6.279,3.0918,8.576995341,jogging
1.39E+12,1.757,1.8387,3.2689,4.141687325,jogging
1.39E+12,0.83084,-1.2667,2.0294,2.532447108,jogging
1.39E+12,2.5334,-7.8317,-4.9442,9.60201823,jogging
1.39E+12,4.5764,-8.4719,-9.1256,13.26623918,jogging
1.39E+12,1.5391,2.4108,2.7922,3.997144767,jogging
1.39E+12,-0.54481,4.2904,7.6274,8.768214234,jogging
1.39E+12,4.2223,-16.739,-7.927,18.99629615,jogging
1.39E+12,-4.5356,-16.685,10.311,20.13150798,jogging
1.39E+12,-5.1213,-12.926,1.0215,13.941042,jogging
1.39E+12,-4.6445,-11.427,4.1406,13.01123659,jogging
1.39E+12,0.16344,-9.4798,4.0725,10.31884572,jogging
1.39E+12,-0.9398,-14.424,3.5549,14.88530531,jogging
1.39E+12,-6.4833,-19.273,1.7979,20.41357765,jogging
1.39E+12,-13.743,-19.572,-4.1951,24.28028206,jogging
1.39E+12,-8.9349,-19.6,-7.2324,22.72223686,jogging
1.39E+12,7.0281,-16.998,-9.0712,20.50884841,jogging
1.39E+12,6.0611,-14.56,-10.828,19.13050227,jogging
1.39E+12,-0.50395,-10.61,-2.0158,10.81154546,jogging
1.39E+12,-0.92618,-5.9385,-0.24517,6.015288852,jogging
1.39E+12,-2.2882,-1.3348,-7.2052,7.676747835,jogging
1.39E+12,-5.1076,-2.438,-7.0962,9.076754717,jogging
1.39E+12,-6.4833,-2.6423,-5.203,8.722736794,jogging
1.39E+12,-2.9011,-2.6696,-2.2882,4.558399347,jogging
1.39E+12,-0.88532,-2.0158,1.4029,2.610626276,jogging
1.39E+12,0.38137,-9.4798,0.25879,9.490996965,jogging
1.39E+12,0.95342,-12.912,0.99429,12.98527498,jogging
1.39E+12,3.7728,-18.51,0.84446,18.90944823,jogging
1.39E+12,14.029,-19.532,0.24517,24.04936534,jogging
1.39E+12,14.887,-19.6,-3.2416,24.82520372,jogging
1.39E+12,2.833,-19.6,-8.54,21.56658269,jogging
1.39E+12,-9.9701,-19.6,0.96704,22.01131664,jogging
1.39E+12,-8.1995,-19.6,-0.068102,21.2460923,jogging
1.39E+12,-9.6977,-16.058,0.36775,18.76272873,jogging
1.39E+12,0.054481,-2.1656,1.6753,2.73850719,jogging
1.39E+12,2.1248,5.1213,1.4165,5.722670791,jogging
1.39E+12,3.6639,5.884,0.9398,6.994915528,jogging
1.39E+12,5.0531,7.4231,2.4108,9.297751871,jogging
1.39E+12,2.2882,3.4051,2.6423,4.879786321,jogging
1.39E+12,1.471,0.70826,1.7298,2.378588083,jogging
1.39E+12,2.2746,-6.0883,-1.7434,6.729089508,jogging
1.39E+12,4.3858,-7.8317,-6.8238,11.27541631,jogging
1.39E+12,6.1564,-5.993,-6.5514,10.80454311,jogging
1.39E+12,2.0839,2.6696,1.7298,3.802842543,jogging
1.39E+12,2.1112,-9.9292,0.35413,10.15734149,jogging
1.39E+12,2.0839,-19,7.7091,20.61001849,jogging
1.39E+12,-7.3822,-12.626,10.637,18.08475938,jogging
1.39E+12,-6.0883,-9.4661,0.64016,11.27316508,jogging
1.39E+12,-1.3757,-9.5342,5.9793,11.33779293,jogging
1.39E+12,1.5527,-11.768,3.3506,12.33382429,jogging
1.39E+12,-2.9011,-17.965,2.656,18.39053948,jogging
1.39E+12,-7.4503,-19.545,-1.5119,20.97140522,jogging
1.39E+12,-7.3277,-19.6,-4.2495,21.35212958,jogging
1.39E+12,0.027241,-19.6,-7.2869,20.9107545,jogging
1.39E+12,6.0202,-17.053,-13.321,22.46100305,jogging
1.39E+12,5.3664,-16.045,-15.255,22.7805904,jogging
1.39E+12,-0.83084,-12.735,-2.0567,12.92673721,jogging
1.39E+12,-0.21793,-5.0123,2.0158,5.406856241,jogging
1.39E+12,-2.0839,-0.38137,-3.4187,4.021889105,jogging
1.39E+12,-5.7205,-1.8387,-5.8159,8.362393841,jogging
1.39E+12,-6.1019,-2.3563,-4.5628,7.97524151,jogging
1.39E+12,-3.0237,-2.6968,-2.5742,4.800208076,jogging
1.39E+12,0.38137,-1.0624,-0.12258,1.135413006,jogging
1.39E+12,1.5663,-7.9134,0.98067,8.126309673,jogging
1.39E+12,1.1032,-10.964,0.28603,11.02307395,jogging
1.39E+12,2.261,-19,0.95342,19.15779556,jogging
1.39E+12,8.8668,-19.532,1.757,21.52222608,jogging
1.39E+12,12.326,-19.6,-8.4582,24.650181,jogging
1.39E+12,1.6344,-19.6,-6.0066,20.56478803,jogging
1.39E+12,-7.246,-19.6,0.040861,20.89655918,jogging
1.39E+12,-11.319,-18.592,0.54481,21.77335626,jogging
1.39E+12,-7.9951,-11.55,1.866,14.1706062,jogging
1.39E+12,0.35413,-2.2201,1.3757,2.635678766,jogging
1.39E+12,3.4187,5.2166,1.2803,6.367071017,jogging
1.39E+12,5.38,7.7636,0.28603,9.449851751,jogging
1.39E+12,5.5299,6.96,2.942,9.363586813,jogging
1.39E+12,2.6696,1.3757,3.9635,4.972790655,jogging
1.39E+12,2.5879,-3.0101,2.3427,4.609356974,jogging
1.39E+12,2.7513,-7.0553,-0.38137,7.58237119,jogging
1.39E+12,3.7456,-8.8941,-8.7851,13.05038376,jogging
1.39E+12,4.7399,-5.8159,-6.4424,9.889179065,jogging
1.39E+12,3.4051,0.81722,1.471,3.798209517,jogging
1.39E+12,-0.70826,-17.257,-0.10896,17.27187174,jogging
1.39E+12,-0.027241,-13.184,9.6704,16.35038942,jogging
1.39E+12,-1.2122,-8.4446,1.6072,8.681232046,jogging
1.39E+12,-4.3177,-10.038,9.5615,14.51985742,jogging
1.39E+12,-3.1191,-12.395,8.1722,15.17068432,jogging
1.39E+12,-2.2882,-15.895,3.2416,16.3827609,jogging
1.39E+12,-4.3994,-18.932,2.0158,19.54069584,jogging
1.39E+12,-6.0883,-19.436,-2.0703,20.47221617,jogging
1.39E+12,-11.25,-19.6,-5.094,23.16616792,jogging
1.39E+12,2.8194,-16.644,-8.9486,19.10626061,jogging
1.39E+12,4.3449,-14.547,-10.597,18.51458274,jogging
1.39E+12,-0.44947,-13.062,-9.2891,16.03450174,jogging
1.39E+12,-1.2258,-10.801,-4.7944,11.88067582,jogging
1.39E+12,0.72188,-1.3484,-2.2882,2.752299499,jogging
1.39E+12,-2.4108,-1.4438,-7.8317,8.320579305,jogging
1.39E+12,-4.8216,-1.757,-7.8862,9.408880167,jogging
1.39E+12,-7.3141,-1.9886,-3.9499,8.547063752,jogging
1.39E+12,-2.3155,-3.0237,-1.6753,4.16064082,jogging
1.39E+12,2.0294,-2.7649,1.6344,3.799263051,jogging
1.39E+12,1.7843,-9.8339,1.471,10.10213624,jogging
1.39E+12,-0.20431,-11.046,1.2667,11.12026922,jogging
1.39E+12,3.7456,-19.286,1.4301,19.69833753,jogging
1.39E+12,10.61,-19.559,1.3893,22.29476924,jogging
1.39E+12,12.612,-19.6,-1.2531,23.34079698,jogging
1.39E+12,4.2495,-19.6,-6.4424,21.06472805,jogging
1.39E+12,-7.7636,-19.6,-1.1032,21.11043664,jogging
1.39E+12,-12.476,-17.284,0.78998,21.33099389,jogging
1.39E+12,-7.9951,-9.0303,1.9341,12.21510069,jogging
1.39E+12,-2.5198,-5.0395,2.9965,6.381611438,jogging
1.39E+12,2.9692,4.1542,2.5334,5.700144019,jogging
1.39E+12,7.1371,6.3471,1.7162,9.704082505,jogging
1.39E+12,6.7285,7.4367,2.2474,10.27754961,jogging
1.39E+12,0.61292,2.4244,3.9771,4.697947498,jogging
1.39E+12,-0.35413,-0.095342,2.8603,2.883715354,jogging
1.39E+12,2.261,-7.3958,-6.0338,9.809012238,jogging
1.39E+12,4.7807,-8.1586,-9.0575,13.09412665,jogging
1.39E+12,6.6604,-6.2381,-6.4152,11.15480214,jogging
1.39E+12,2.8875,2.0703,0.77636,3.636830102,jogging
1.39E+12,5.4073,-16.835,-8.6081,19.66610037,jogging
1.39E+12,-1.3212,-19.232,9.3163,21.41048433,jogging
1.39E+12,-4.6582,-10.188,2.9692,11.58923293,jogging
1.39E+12,-5.2575,-10.025,3.9227,11.98038007,jogging
1.39E+12,-0.50395,-11.141,4.0725,11.87270411,jogging
1.39E+12,-2.4789,-15.187,2.9692,15.67182385,jogging
1.39E+12,-4.3177,-19.028,1.5936,19.57669222,jogging
1.39E+12,-7.6683,-19.532,-2.4108,21.12140633,jogging
1.39E+12,-6.1564,-19.6,-4.8625,21.11173056,jogging
1.39E+12,5.7478,-16.576,-8.0632,19.30844828,jogging
1.39E+12,7.8181,-15.091,-13.634,21.788688,jogging
1.39E+12,0.55843,-13.307,-7.2869,15.18179847,jogging
1.39E+12,-0.85808,-10.106,0.23155,10.14500629,jogging
1.39E+12,-2.7104,0.12258,-4.808,5.520702674,jogging
1.39E+12,-4.985,-0.54481,-6.9872,8.600465498,jogging
1.39E+12,-6.2381,-1.1441,-4.4947,7.773363783,jogging
1.39E+12,-6.3743,-1.58,-3.9635,7.670556221,jogging
1.39E+12,-1.5391,-2.4925,-0.39499,2.955909701,jogging
1.39E+12,-0.91256,-4.0861,2.2201,4.738968556,jogging
1.39E+12,-1.0896,-12.354,0.69464,12.42139561,jogging
1.39E+12,-0.70826,-16.453,0.69464,16.482881,jogging
1.39E+12,4.4811,-19.409,1.8251,20.00301298,jogging
1.39E+12,12.803,-19.6,-1.7706,23.47790096,jogging
1.39E+12,7.6546,-19.6,-6.5378,22.03396764,jogging
1.39E+12,-0.040861,-19.6,-4.4675,20.10274175,jogging
1.39E+12,-6.7012,-19.6,0.54481,20.7210738,jogging
1.39E+12,-9.8475,-17.843,-0.46309,20.38529758,jogging
1.39E+12,-3.6503,-5.0804,2.1656,6.620043626,jogging
1.39E+12,0.054481,-1.8932,3.3642,3.860701498,jogging
1.39E+12,3.5685,4.5901,2.5879,6.363995339,jogging
1.39E+12,5.8295,6.6331,2.152,9.089124813,jogging
1.39E+12,4.6173,5.3119,2.4789,7.461949217,jogging
1.39E+12,3.5277,2.5061,3.0237,5.279011857,jogging
1.39E+12,2.6423,-6.1973,0.28603,6.743151321,jogging
1.39E+12,1.471,-8.9213,-4.3449,10.03152983,jogging
1.39E+12,2.0294,-4.4811,-5.3664,7.279901821,jogging
1.39E+12,2.0294,0.64016,0.24517,2.142049839,jogging
1.39E+12,-3.5413,-4.1406,2.1384,5.853044388,jogging
1.39E+12,2.833,-14.669,8.1858,17.03563241,jogging
1.39E+12,1.471,-13.893,5.8976,15.16446424,jogging
1.39E+12,-1.3348,-12.313,3.1054,12.76852259,jogging
1.39E+12,-3.7456,-11.577,5.094,13.19110626,jogging
1.39E+12,-2.6151,-13.797,3.8818,14.56929402,jogging
1.39E+12,-5.6524,-19.355,1.58,20.22528246,jogging
1.39E+12,-10.106,-19.572,-3.2553,22.26637371,jogging
1.39E+12,-0.70826,-19.6,-9.7794,21.9157089,jogging
1.39E+12,6.2926,-15.377,-9.5479,19.16275915,jogging
1.39E+12,4.1678,-14.669,-9.3163,17.87018644,jogging
1.39E+12,-0.28603,-14.492,-8.9622,17.04174011,jogging
1.39E+12,-1.5119,-5.993,-0.84446,6.238189104,jogging
1.39E+12,-0.98067,-2.3291,-3.6775,4.462110118,jogging
1.39E+12,-1.7298,-2.152,-7.5457,8.034979809,jogging
1.39E+12,-5.7342,-2.438,-4.7126,7.812393513,jogging
1.39E+12,-6.2517,-1.1169,-4.1814,7.603638896,jogging
1.39E+12,-2.6832,-2.5334,-0.21793,3.696643246,jogging
1.39E+12,0.14982,-8.4446,1.7025,8.615812292,jogging
1.39E+12,-0.98067,-11.673,0.64016,11.73160038,jogging
1.39E+12,-0.78998,-15.609,0.81722,15.650329,jogging
1.39E+12,7.5729,-19.477,2.4653,21.0423394,jogging
1.39E+12,15.2,-19.6,0.64016,24.81148534,jogging
1.39E+12,7.1643,-19.6,-6.1292,21.7498112,jogging
1.39E+12,-2.6968,-19.6,-3.5685,20.10390317,jogging
1.39E+12,-8.4991,-19.6,0.91256,21.38287788,jogging
1.39E+12,-10.447,-15.554,2.9284,18.96423612,jogging
1.39E+12,-5.598,-7.641,3.1872,9.994034663,jogging
1.39E+12,-0.70826,-0.61292,3.5685,3.689376018,jogging
1.39E+12,1.7298,5.5707,1.6481,6.061447034,jogging
1.39E+12,5.0259,9.8475,0.14982,11.05691517,jogging
1.39E+12,3.909,8.1177,1.2939,9.102280566,jogging
1.39E+12,1.2531,-1.1713,0.89894,1.936568208,jogging
1.39E+12,1.4029,-7.1507,-1.3212,7.405822597,jogging
1.39E+12,3.337,-9.6704,-3.5958,10.84352262,jogging
1.39E+12,5.7614,-10.025,-7.6683,13.87433529,jogging
1.39E+12,2.1793,-0.8717,2.8603,3.700071009,jogging
1.39E+12,1.1441,-8.826,6.3198,10.91545294,jogging
1.39E+12,4.7263,-14.329,0.14982,15.08908873,jogging
1.39E+12,-4.4539,-11.25,7.0145,13.98581193,jogging
1.39E+12,-4.4539,-11.25,7.0145,13.98581193,jogging
1.39E+12,-4.4539,-11.25,7.0145,13.98581193,jogging
1.39E+12,-3.6094,-17.203,1.1169,17.61301913,jogging
1.39E+12,-5.598,-18.387,0.54481,19.22800538,jogging
1.39E+12,-6.2654,-19.572,-1.3212,20.59281405,jogging
1.39E+12,-8.7715,-19.6,-3.0782,21.69272983,jogging
1.39E+12,-2.8603,-19.6,-6.7421,20.92360458,jogging
1.39E+12,6.2926,-15.936,-12.449,21.17853894,jogging
1.39E+12,5.5707,-12.83,-13.239,19.25909446,jogging
1.39E+12,0.44947,-9.1937,0.89894,9.248472095,jogging
1.39E+12,-0.35413,-1.2531,-1.2803,1.826153268,jogging
1.39E+12,-1.7434,-0.16344,-5.3119,5.593070517,jogging
1.39E+12,-6.6059,-0.96704,-6.0611,9.017206573,jogging
1.39E+12,-5.2438,-2.8467,-7.0962,9.271310251,jogging
1.39E+12,-2.1929,-2.7649,-4.4675,5.693157179,jogging
1.39E+12,-0.21793,-5.5571,2.1656,5.968138508,jogging
1.39E+12,-0.31327,-8.6489,2.0703,8.89874999,jogging
1.39E+12,-1.8932,-12.095,1.0351,12.2859539,jogging
1.39E+12,3.1735,-19.409,2.833,19.86973257,jogging
1.39E+12,12.463,-19.586,2.8467,23.38891759,jogging
1.39E+12,13.525,-19.6,-0.88532,23.83001084,jogging
1.39E+12,-0.24517,-19.6,-8.8668,21.51372238,jogging
1.39E+12,-9.1393,-19.6,-1.7706,21.69842918,jogging
1.39E+12,-9.6432,-18.605,-0.19068,20.95647132,jogging
1.39E+12,-3.2144,-7.4776,3.2825,8.776199369,jogging
1.39E+12,0.68102,-1.7025,3.3642,3.831466577,jogging
1.39E+12,6.7693,6.5378,1.1986,9.486985469,jogging
1.39E+12,8.431,6.0883,1.4165,10.49550524,jogging
1.39E+12,5.5026,3.6366,2.3155,6.990350962,jogging
1.39E+12,4.0316,1.7298,2.9011,5.259504521,jogging
1.39E+12,1.2122,-5.2575,1.4029,5.574842016,jogging
1.39E+12,1.3212,-7.641,-2.1248,8.040225462,jogging
1.39E+12,4.2359,-6.8647,-7.2596,10.85213099,jogging
1.39E+12,2.4653,3.0237,0.74912,3.972612057,jogging
1.39E+12,-1.3484,-1.4029,2.0975,2.86108672,jogging
1.39E+12,0.1362,-18.401,9.9292,20.90943242,jogging
1.39E+12,-1.4438,-14.301,7.641,16.27845326,jogging
1.39E+12,-4.6854,-12.572,0.7355,13.43685668,jogging
1.39E+12,-7.0417,-12.572,5.6524,15.4787063,jogging
1.39E+12,-1.2803,-13.048,3.228,13.5022019,jogging
1.39E+12,-3.0237,-16.167,4.7535,17.12046766,jogging
1.39E+12,-6.5514,-19.545,-1.0351,20.63975046,jogging
1.39E+12,-9.507,-19.6,-3.2144,22.01988684,jogging
1.39E+12,-2.9965,-19.6,-8.2403,21.47187827,jogging
1.39E+12,5.38,-17.162,-7.8453,19.62211447,jogging
1.39E+12,4.5356,-12.177,-11.332,17.24138105,jogging
1.39E+12,-0.89894,-13.348,-5.7069,14.54461772,jogging
1.39E+12,-2.3836,-3.4732,-2.0022,4.664061753,jogging
1.39E+12,-2.9284,-1.3076,-8.0905,8.702961253,jogging
1.39E+12,-5.094,-2.5606,-8.4174,10.16652011,jogging
1.39E+12,-6.2517,-1.2803,-4.6037,7.868733994,jogging
1.39E+12,-2.9965,-2.0975,-1.9205,4.131203063,jogging
1.39E+12,-1.2939,-2.5334,0.89894,2.983351453,jogging
1.39E+12,0.70826,-10.746,0.39499,10.77655628,jogging
1.39E+12,1.3757,-13.253,1.0215,13.36330879,jogging
1.39E+12,5.0395,-18.592,1.3484,19.31002866,jogging
1.39E+12,16.276,-19.586,-2.0294,25.54678133,jogging
1.39E+12,12.735,-19.6,-7.6819,24.60389832,jogging
1.39E+12,-6.6331,-19.6,-1.7434,20.76529458,jogging
1.39E+12,-7.4912,-19.6,1.1441,21.01397255,jogging
1.39E+12,-7.9407,-18.347,0.70826,20.0042185,jogging
1.39E+12,-5.4481,-5.0259,2.6968,7.887597521,jogging
1.39E+12,-0.040861,0.16344,3.1054,3.109966465,jogging
1.39E+12,1.6208,3.8546,2.6968,4.975707391,jogging
1.39E+12,6.0611,7.4367,1.1577,9.663421205,jogging
1.39E+12,4.8625,6.279,1.2395,8.037792452,jogging
1.39E+12,3.1191,2.4244,1.9068,4.386614459,jogging
1.39E+12,1.7298,-4.6718,0.12258,4.983266914,jogging
1.39E+12,2.9556,-7.3958,-3.3234,8.630087865,jogging
1.39E+12,5.489,-7.8998,-6.5105,11.61561756,jogging
1.39E+12,4.0044,0.83084,-1.4574,4.341604453,jogging
1.39E+12,1.1577,-3.5413,7.9679,8.795936868,jogging
1.39E+12,2.2201,-18.946,5.775,19.93063935,jogging
1.39E+12,-5.0259,-13.607,8.7715,16.95138142,jogging
1.39E+12,-4.5628,-10.215,5.1485,12.31553576,jogging
1.39E+12,-5.3528,-10.447,7.8181,14.10372165,jogging
1.39E+12,-4.0589,-11.782,7.0281,14.30679499,jogging
1.39E+12,-2.152,-18.932,2.438,19.20925746,jogging
1.39E+12,-4.3858,-19.518,-0.14982,20.0052496,jogging
1.39E+12,-8.3493,-19.6,-4.6445,21.80463691,jogging
1.39E+12,3.6503,-18.333,-10.678,21.52773242,jogging
1.39E+12,6.3335,-15.105,-11.346,19.92500849,jogging
1.39E+12,0.095342,-13.743,-12.068,18.28977209,jogging
1.39E+12,-3.4868,-12.776,-3.8546,13.79282028,jogging
1.39E+12,-2.6696,-6.2654,0.81722,6.859289311,jogging
1.39E+12,-2.0294,-1.4165,-2.2201,3.324722638,jogging
1.39E+12,-4.1814,-1.3893,-7.4776,8.679214377,jogging
1.39E+12,-4.6445,-0.89894,-5.8023,7.486398244,jogging
1.39E+12,-2.8603,-1.9068,-5.2847,6.304383905,jogging
1.39E+12,-1.2667,-2.0294,0.38137,2.422485568,jogging
1.39E+12,0.19068,-5.993,1.5119,6.183708392,jogging
1.39E+12,0.21793,-12.095,0.19068,12.09846591,jogging
1.39E+12,2.5061,-18.701,0.98067,18.89364051,jogging
1.39E+12,7.6274,-19.491,2.0567,21.03108002,jogging
1.39E+12,13.416,-19.586,1.2122,23.77119856,jogging
1.39E+12,3.0918,-19.6,-8.4446,21.56456576,jogging
1.39E+12,-5.0668,-19.6,-2.4108,20.38735929,jogging
1.39E+12,-9.1256,-19.6,0.34051,21.62296285,jogging
1.39E+12,-7.5729,-11.85,0.8036,14.08606004,jogging
1.39E+12,-1.1713,-5.2983,2.438,5.948762105,jogging
1.39E+12,0.12258,0.57205,1.4574,1.570440008,jogging
1.39E+12,6.279,6.0747,0.95342,8.788448713,jogging
1.39E+12,5.6933,7.3686,1.4438,9.423082791,jogging
1.39E+12,3.228,5.0531,1.8524,6.275762055,jogging
1.39E+12,0.88532,-3.0918,-0.40861,3.241910066,jogging
1.39E+12,2.5334,-6.0202,-3.0373,7.203201711,jogging
1.39E+12,6.7012,-2.9011,-4.9714,8.833871213,jogging
1.39E+12,3.228,3.3915,0.16344,4.684972666,jogging
1.39E+12,0.61292,2.4108,4.5083,5.14901898,jogging
1.39E+12,1.1577,-12.313,-6.3198,13.88848841,jogging
1.39E+12,0.96704,-19.15,9.5751,21.43222355,jogging
1.39E+12,-3.4732,-10.488,2.6423,11.35971001,jogging
1.39E+12,-5.7205,-10.297,6.0611,13.24723603,jogging
1.39E+12,-0.39499,-12.762,3.4187,13.21787316,jogging
1.39E+12,-0.027241,-14.615,1.471,14.68886681,jogging
1.39E+12,-3.9908,-17.666,2.5879,18.29511593,jogging
1.39E+12,-9.0848,-19.572,-2.8467,21.76466117,jogging
1.39E+12,-5.6933,-19.6,-6.7148,21.48632598,jogging
1.39E+12,0.69464,-19.6,-8.4038,21.33697212,jogging
1.39E+12,6.8647,-14.029,-14.819,21.52997232,jogging
1.39E+12,1.9477,-14.369,-12.871,19.38876833,jogging
1.39E+12,-2.7922,-5.5435,1.8251,6.469757577,jogging
1.39E+12,-2.6968,-1.4165,-0.38137,3.069958561,jogging
1.39E+12,-3.8682,-1.1577,-8.0224,8.981210514,jogging
1.39E+12,-6.5786,-1.4165,-5.4481,8.658304905,jogging
1.39E+12,-3.0373,-3.1872,-3.6094,5.69308383,jogging
1.39E+12,-1.0215,-3.0646,-1.5255,3.572448133,jogging
1.39E+12,1.4982,-6.5922,1.4438,6.912760846,jogging
1.39E+12,0.65378,-11.019,0.58567,11.05390423,jogging
1.39E+12,0.54481,-13.539,0.35413,13.55458398,jogging
1.39E+12,11.019,-19.545,1.58,22.49270517,jogging
1.39E+12,14.083,-19.586,-0.21793,24.12446431,jogging
1.39E+12,0.01362,-19.6,-7.0145,20.81738206,jogging
1.39E+12,0.01362,-19.6,-7.0145,20.81738206,jogging
1.39E+12,-7.355,-19.6,1.362,20.9788243,jogging
1.39E+12,-12.19,-11.836,0.96704,17.01828906,jogging
1.39E+12,-3.5685,-3.514,1.5936,5.25565878,jogging
1.39E+12,1.7298,3.8001,2.9556,5.115519466,jogging
1.39E+12,7.246,6.0202,2.3699,9.714100579,jogging
1.39E+12,4.9033,5.7886,2.7241,8.060456666,jogging
1.39E+12,2.1112,2.9148,3.6094,5.097155367,jogging
1.39E+12,1.0896,0.50395,2.8603,3.102017062,jogging
1.39E+12,1.6753,-7.0009,-4.127,8.297671957,jogging
1.39E+12,4.1678,-9.5887,-9.2618,13.96762914,jogging
1.39E+12,4.9578,-5.6252,-5.5162,9.308658245,jogging
1.39E+12,0.6674,1.0079,4.0452,4.221957865,jogging
1.39E+12,-0.55843,-17.23,-3.1191,17.51894771,jogging
1.39E+12,-3.4459,-13.634,8.7987,16.58846902,jogging
1.39E+12,-5.2983,-9.8475,7.2869,13.34706525,jogging
1.39E+12,-4.0316,-8.4174,3.1872,9.862284987,jogging
1.39E+12,-1.2939,-10.978,8.3084,13.8282382,jogging
1.39E+12,0.70826,-15.704,1.6889,15.81042793,jogging
1.39E+12,-2.942,-18.387,0.46309,18.62663645,jogging
1.39E+12,-4.7671,-19.45,-2.3155,20.15909925,jogging
1.39E+12,-9.3844,-19.6,-4.4266,22.1770546,jogging
1.39E+12,-1.5391,-19.6,-8.4038,21.38112914,jogging
1.39E+12,5.0668,-16.712,-12.531,21.49393792,jogging
1.39E+12,-0.054481,-14.342,-10.052,17.51395547,jogging
1.39E+12,-1.6481,-10.351,-1.4438,10.58035883,jogging
1.39E+12,-1.0215,-4.699,1.0624,4.924708825,jogging
1.39E+12,-1.6344,-1.2531,-2.0431,2.900996481,jogging
1.39E+12,-1.8115,-2.0158,-8.2812,8.713395167,jogging
1.39E+12,-3.1599,-2.4517,-5.8704,7.103337037,jogging
